Timestamp,Page_URL,Page_Type,Handle,Source,Type,Dependencies,Version,File_Size
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-cluster-block-style","https://easyins.ru/wp-content/plugins/citadelawp-pro/assets/blocks/cluster/style.css","plugin","none","1762605652","5.53 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","global-styles","","other","none","none","N/A"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-theme-general-styles","https://easyins.ru/wp-content/uploads/tmp/citadela-theme/citadela-theme-tmp-style.css","other","none","1763209527","734.15 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-fontawesome","https://easyins.ru/wp-content/themes/citadelawp/design/css/assets/fontawesome/css/all.min.css","theme","none","5.8.2","53.89 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-directory-frontend","https://easyins.ru/wp-content/plugins/citadelawp-directory/design/css/style.css","plugin","none","1762605658","44.46 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","parent-style","https://easyins.ru/wp-content/themes/citadelawp/style.css","theme","none","none","2.93 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","child-style","https://easyins.ru/wp-content/themes/citadelawp-child/style.css","theme","parent-style","1.3","0.59 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","wpo_min-header-0","https://easyins.ru/wp-content/cache/wpo-minify/1763275249/assets/wpo-minify-header-87511dad.min.css","other","none","mycoolversion","79.64 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-reset","https://easyins.ru/wp-content/themes/citadelawp/design/css/reset.css","theme","none","1762605124","1.66 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","wpo_min-header-2","https://easyins.ru/wp-content/cache/wpo-minify/1763275249/assets/wpo-minify-header-f5d8ac72.min.css","other","none","mycoolversion","69.53 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","wordfenceAJAXcss","https://easyins.ru/wp-content/plugins/wordfence/css/wordfenceBox.1762970008.css","plugin","none","8.1.2","5.65 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","wp-optimize-global","https://easyins.ru/wp-content/plugins/wp-optimize-premium/css/wp-optimize-global-4-3-0.min.css","plugin","none","4.3.0","2.42 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","buttons","/wp-includes/css/buttons.min.css","core","none","none","N/A"
"2025-11-17 04:39:37","https://easyins.ru/","page","mediaelement","/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css","core","none","4.2.17","N/A"
"2025-11-17 04:39:37","https://easyins.ru/","page","wp-mediaelement","/wp-includes/js/mediaelement/wp-mediaelement.min.css","core","mediaelement","none","N/A"
"2025-11-17 04:39:37","https://easyins.ru/","page","media-views","/wp-includes/css/media-views.min.css","core","buttons;dashicons;wp-mediaelement","none","N/A"
"2025-11-17 04:39:37","https://easyins.ru/","page","imgareaselect","/wp-includes/js/imgareaselect/imgareaselect.css","core","none","0.9.8","N/A"
"2025-11-17 04:39:37","https://easyins.ru/","page","wpo_min-header-10","https://easyins.ru/wp-content/cache/wpo-minify/1763275249/assets/wpo-minify-header-75f11601.min.css","other","none","mycoolversion","659.89 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-photoswipe-css","https://easyins.ru/wp-content/themes/citadelawp/citadela-theme/assets/photoswipe/photoswipe.css","theme","none","4.1.3","4.21 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-photoswipe-css-default-skin","https://easyins.ru/wp-content/themes/citadelawp/citadela-theme/assets/photoswipe/default-skin/default-skin.css","theme","none","4.1.3","11.81 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-leaflet-markercluster-default","https://easyins.ru/wp-content/plugins/citadelawp-directory/plugin/assets/leaflet/MarkerCluster.Default.css","plugin","none","1.4.1","1.31 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-leaflet-markercluster","https://easyins.ru/wp-content/plugins/citadelawp-directory/plugin/assets/leaflet/MarkerCluster.css","plugin","citadela-leaflet-markercluster-default","1.4.1","0.87 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-leaflet","https://easyins.ru/wp-content/plugins/citadelawp-directory/plugin/assets/leaflet/leaflet.css","plugin","citadela-leaflet-markercluster","1.6.0","13.93 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-leaflet-gesture-handling","https://easyins.ru/wp-content/plugins/citadelawp-directory/plugin/assets/leaflet/leaflet-gesture-handling.min.css","plugin","none","1.4.1","1 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-raty","https://easyins.ru/wp-content/plugins/citadelawp-directory/plugin/assets/raty/jquery.raty.css","plugin","none","2.8.0","1 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","wpo_min-header-18","https://easyins.ru/wp-content/cache/wpo-minify/1763275249/assets/wpo-minify-header-4bf91578.min.css","other","none","mycoolversion","39.34 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","citadela-pro-google-fonts","https://fonts.googleapis.com/css?family=Open Sans:300,300italic,regular,italic,600,600italic,700,700italic,800,800italic&subset=cyrillic,cyrillic-ext,greek,greek-ext,latin,latin-ext,vietnamese&display=swap","other","none","none","N/A"
"2025-11-17 04:39:37","https://easyins.ru/","page","wpo_min-header-20","https://easyins.ru/wp-content/cache/wpo-minify/1763275249/assets/wpo-minify-header-bad91607.min.css","other","none","mycoolversion","0.13 KB"
"2025-11-17 04:39:37","https://easyins.ru/","page","core-block-supports-duotone","","other","none","none","N/A"
